step,boid_id,x,y,x_vel,y_vel,pre_planned,separation,cohesion,alignment
191,10,809.5073,269.2847,-0.8410,1.1145,0,,,21
191,11,2.2470,634.4069,2.2470,1.9364,0,13,13-27,13-27
191,12,9.1318,504.4069,0.8395,0.9790,0,,,24
191,13,23.5399,608.0008,2.1635,0.7260,0,11,11-27,7-11-27
191,14,733.6560,98.8011,-1.5155,-1.0389,0,,20,20-22-26-30-31
191,15,513.6291,193.4500,0.7025,0.7117,0,,33,32-33
191,16,318.9010,7.4104,-0.9605,-0.3794,0,,,5
191,17,599.4136,283.5188,0.8870,0.5894,0,,23,2-23-33
191,18,786.2726,373.0823,-0.5998,1.4247,0,,21,0-3-21
191,19,820.3061,25.1748,-1.4755,0.0229,0,,,22-25-30-31-35
191,20,739.5546,134.3043,-1.9551,-1.5249,0,,14,14-22
191,21,775.4683,339.3657,-0.5772,1.6648,0,,18,0-3-10-18
191,22,812.7947,100.5481,-1.7461,-0.8049,0,,,14-19-20-30-35
191,23,635.2805,259.6714,0.2344,1.0461,0,,17,2-17
191,24,61.7140,454.5257,0.8450,0.7570,0,,,12
191,25,876.1613,14.8350,-3.1593,0.4858,0,,35,19-35
191,26,667.0186,45.5222,-0.4141,0.9102,0,,,1-6-14-30-31
191,27,37.9536,643.0609,2.5298,1.1092,0,,11-13,7-11-13
191,28,407.1497,574.4312,-0.1919,-0.9814,0,,,
191,29,868.9917,623.4020,2.2575,1.4782,0,,,34
191,30,751.4369,34.1569,2.2099,2.7699,0,,31,14-19-22-26-31
191,31,724.1521,6.4615,0.5221,0.8905,0,,30,14-19-26-30
191,32,459.3644,152.5599,-0.9447,0.3278,0,,8,8-9-15
191,33,553.4590,201.5327,0.2447,0.9696,0,,15,15-17
191,34,809.2278,618.4313,2.0269,1.5492,0,,,29
191,35,896.1661,47.4927,-3.8339,0.8680,0,,25,19-22-25
192,0,745.2935,417.4203,-0.5701,1.2811,0,,,3-18-21
192,1,620.5944,18.4001,2.4735,0.2395,0,,6,6-26
192,2,639.1135,322.3405,0.5164,0.8564,0,,,17-23
192,3,801.6345,424.9910,-0.5742,1.2830,0,,,0-18-21
192,4,28.4791,42.1967,-3.8029,1.2402,0,,,
192,5,393.0848,68.0532,-0.9859,-0.1675,0,,9,8-9-16
192,6,578.8543,30.9904,-2.1238,1.5208,0,,1,1-26
192,7,115.3289,633.0855,-0.0731,-0.9973,0,,,13-27
192,8,425.8119,131.4495,-0.6622,-0.7493,0,,9-32,5-9-32
192,9,400.9070,104.0238,-0.8690,-0.4947,0,,5-8,5-8-32
192,10,808.6796,270.4267,-0.8278,1.1420,0,,,21
192,11,4.1216,636.7856,1.8745,2.3787,0,,13-27,13-27
192,12,9.9716,505.3748,0.8398,0.9679,0,,,24
192,13,26.0340,608.2154,2.4941,0.2146,0,,11-27,7-11-27
192,14,732.2081,97.8702,-1.4479,-0.9309,0,,20,20-22-26-30-31
192,15,514.3217,194.1713,0.6926,0.7213,0,,33,32-33
192,16,317.9392,7.0416,-0.9618,-0.3688,0,,,5
192,17,600.3069,284.1039,0.8933,0.5851,0,,23,2-23-33
192,18,785.6638,374.4742,-0.6088,1.3919,0,,21,0-3-21
192,19,818.8442,25.2386,-1.4618,0.0638,0,,,22-25-30-31-35
192,20,737.6104,132.7776,-1.9442,-1.5267,0,,14,14-22-30
192,21,774.8974,341.0443,-0.5709,1.6786,0,,18,0-3-10-18
192,22,811.0711,99.7958,-1.7236,-0.7522,0,,,14-19-20-30-35
192,23,635.5051,260.7244,0.2247,1.0530,0,,17,2-17
192,24,62.5587,455.2933,0.8448,0.7676,0,,,12
192,25,873.0465,15.3509,-3.1148,0.5158,0,,35,19-35
192,26,666.6356,46.4460,-0.3829,0.9238,0,,,1-6-14-30-31
192,27,41.0496,644.2409,3.0960,1.1801,0,,11-13,7-11-13
192,28,406.9578,573.4498,-0.1919,-0.9814,0,,,
192,29,871.2377,624.8837,2.2460,1.4817,0,,,34
192,30,753.4568,36.7509,2.0198,2.5940,0,,31,14-19-20-22-26-31
192,31,724.6600,7.3693,0.5079,0.9079,0,,30,14-19-26-30
192,32,458.4064,152.8469,-0.9579,0.2870,0,,8,8-9-15
192,33,553.6998,202.5033,0.2408,0.9706,0,,15,15-17
192,34,811.2656,619.9771,2.0379,1.5458,0,,,29
192,35,892.3969,48.2839,-3.7692,0.7912,0,,25,19-22-25
193,0,744.7227,418.7099,-0.5708,1.2896,0,,,3-18-21
193,1,622.8418,18.7008,2.2475,0.3006,0,,6,6-26
193,2,639.6322,323.1954,0.5187,0.8549,0,,,17-23
193,3,801.0598,426.2825,-0.5747,1.2915,0,,,0-18-21
193,4,24.6762,43.4370,-3.8029,1.2402,0,,,
193,5,392.0968,67.8986,-0.9880,-0.1545,0,,9,8-9-16
193,6,576.9251,32.4541,-1.9292,1.4636,0,,1,1-26
193,7,115.4058,632.0885,0.0769,-0.9970,0,,,13-27
193,8,425.1298,130.7183,-0.6821,-0.7312,0,,9-32,5-9-32
193,9,400.0352,103.5339,-0.8718,-0.4899,0,,5-8,5-8-32
193,10,807.8646,271.5955,-0.8149,1.1688,0,,,21
193,11,6.0700,639.0703,1.9485,2.2846,0,,13-27,13-27
193,12,10.8116,506.3327,0.8401,0.9579,0,,,24
193,13,28.4864,608.4921,2.4524,0.2768,0,,11-27,7-11-27
193,14,730.8224,97.0406,-1.3856,-0.8297,0,20,20,20-22-26-30-31
193,15,515.0047,194.9017,0.6830,0.7305,0,,33,32-33
193,16,316.9761,6.6835,-0.9631,-0.3581,0,,,5
193,17,601.2054,284.6855,0.8985,0.5816,0,,23,2-23-33
193,18,785.0466,375.8358,-0.6172,1.3616,0,21,21,0-3-21
193,19,817.3947,25.3398,-1.4496,0.1012,0,,,22-25-30-31-35
193,20,735.7389,131.3102,-1.8716,-1.4674,0,14,14,14-22-30
193,21,774.3324,342.7360,-0.5650,1.6917,0,18,18,0-3-10-18
193,22,809.3691,99.0931,-1.7020,-0.7027,0,,,14-19-20-30-35
193,23,635.7214,261.7834,0.2163,1.0590,0,,17,2-17
193,24,63.4033,456.0703,0.8445,0.7771,0,,,12
193,25,869.9754,15.8945,-3.0711,0.5436,0,,35,19-35
193,26,666.2814,47.3812,-0.3542,0.9352,0,,,1-6-14-30-31
193,27,44.0428,645.3686,2.9932,1.1277,0,,11-13,7-11-13
193,28,406.7659,572.4684,-0.1919,-0.9814,0,,,
193,29,873.4733,626.3687,2.2356,1.4849,0,,,34
193,30,755.2961,39.1785,1.8394,2.4276,0,,31,14-19-20-22-26-31
193,31,725.1548,8.2950,0.4948,0.9256,0,,30,14-19-26-30
193,32,457.4374,153.0936,-0.9691,0.2467,0,,8,8-9-15
193,33,553.9371,203.4747,0.2374,0.9714,0,,15,15-17
193,34,813.3134,621.5198,2.0477,1.5427,0,,,29
193,35,888.6912,49.0038,-3.7057,0.7199,0,,25,19-22-25
194,0,744.1512,420.0074,-0.5716,1.2975,0,,,3-18-21
194,1,624.8762,19.0594,2.0344,0.3586,0,,,6-26
194,2,640.1531,324.0490,0.5209,0.8536,0,,,17-23
194,3,800.4846,427.5819,-0.5752,1.2994,0,,,0-18-21
194,4,20.8734,44.6772,-3.8029,1.2402,0,,,
194,5,391.1069,67.7570,-0.9899,-0.1417,0,,9,8-9-16
194,6,575.1799,33.8642,-1.7452,1.4101,0,,,1-26
194,7,115.6293,631.1138,0.2235,-0.9747,0,,,13-27
194,8,424.4286,130.0053,-0.7012,-0.7130,0,,9-32,5-9-32
194,9,399.1607,103.0488,-0.8744,-0.4851,0,,5-8,5-8-32
194,10,807.0622,272.7905,-0.8024,1.1950,0,,,21
194,11,8.0859,641.2642,2.0159,2.1940,0,,13-27,13-27
194,12,11.6519,507.2816,0.8403,0.9489,0,,,24
194,13,30.9010,608.8273,2.4147,0.3351,0,,11-27,7-11-27
194,14,729.4014,95.6550,-1.4210,-1.3856,0,20,20,20-22-26-30-31
194,15,515.6782,195.6409,0.6735,0.7392,0,,33,32-33
194,16,316.0116,6.3362,-0.9645,-0.3473,0,,,5
194,17,602.1080,285.2643,0.9026,0.5788,0,,23,2-23-33
194,18,784.6252,377.7982,-0.4215,1.9624,0,,21,0-3-21
194,19,815.9562,25.4750,-1.4385,0.1353,0,,,22-25-30-31-35
194,20,733.9335,129.8879,-1.8054,-1.4223,0,14,14,14-22-30
194,21,773.7759,344.4483,-0.5566,1.7123,0,,18,0-3-10-18
194,22,807.6869,98.4302,-1.6822,-0.6628,0,,,14-19-20-30-35
194,23,635.9305,262.8477,0.2091,1.0642,0,,17,2-17
194,24,64.2476,456.8560,0.8443,0.7857,0,,,12
194,25,866.9470,16.4638,-3.0284,0.5693,0,,35,19-35
194,26,665.9507,48.3249,-0.3308,0.9437,0,,,1-6-14-30-31
194,27,46.9407,646.4465,2.8978,1.0779,0,,11-13,7-11-13
194,28,406.5740,571.4870,-0.1919,-0.9814,0,,,
194,29,875.6995,627.8565,2.2262,1.4878,0,,,34
194,30,756.9634,41.4432,1.6672,2.2647,0,,31,14-19-20-22-26-31
194,31,725.6360,9.2303,0.4812,0.9353,0,,30,14-19-26-30
194,32,456.4591,153.3008,-0.9783,0.2072,0,,8,8-9-15
194,33,554.1714,204.4469,0.2343,0.9722,0,,15,15-17
194,34,815.3700,623.0598,2.0567,1.5400,0,,,29
194,35,885.0476,49.6575,-3.6436,0.6537,0,,25,19-22-25
195,0,743.5823,421.3229,-0.5689,1.3155,0,,,3-18-21
195,1,626.7570,19.4589,1.8808,0.3995,0,,26,6-26-31
195,2,640.6760,324.9014,0.5229,0.8524,0,,,17-23
195,3,799.9124,428.8995,-0.5722,1.3176,0,,,0-18-21
195,4,17.0705,45.9174,-3.8029,1.2402,0,,,
195,5,390.1153,67.6280,-0.9916,-0.1290,0,,9,8-9-16
195,6,573.5607,35.2373,-1.6192,1.3732,0,,,1-26
195,7,115.9906,630.1814,0.3613,-0.9324,0,,,13-27
195,8,423.7092,129.3107,-0.7194,-0.6946,0,,9-32,5-9-32
195,9,398.2837,102.5684,-0.8771,-0.4804,0,,5-8,5-8-32
195,10,806.2721,274.0113,-0.7901,1.2208,0,,,21
195,11,10.1632,643.3709,2.0772,2.1067,0,,13-27,13-27
195,12,12.4924,508.2223,0.8405,0.9407,0,,,24
195,13,33.2817,609.2174,2.3806,0.3902,0,,11-27,7-11-27
195,14,727.9530,93.7413,-1.4485,-1.9136,0,,20,20-22-26-30-31
195,15,516.3426,196.3883,0.6644,0.7474,0,,33,32-33
195,16,315.0458,5.9998,-0.9658,-0.3364,0,,,5
195,17,603.0137,285.8411,0.9057,0.5767,0,,23,2-23-33
195,18,784.1862,379.7032,-0.4390,1.9050,0,,21,0-3-21
195,19,814.5275,25.6411,-1.4287,0.1661,0,,,22-25-30-31-35
195,20,732.1883,128.4972,-1.7452,-1.3907,0,,14,14-22-30
195,21,773.2274,346.1805,-0.5485,1.7322,0,,18,0-3-10-18
195,22,806.0228,97.7983,-1.6641,-0.6319,0,,,14-19-20-25-30-35
195,23,636.1336,263.9162,0.2031,1.0686,0,,17,2-17
195,24,65.0918,457.6495,0.8441,0.7934,0,,,12
195,25,863.9604,17.0567,-2.9866,0.5929,0,,35,19-22-35
195,26,665.5955,49.2597,-0.3552,0.9348,0,,1,1-6-14-30-31
195,27,49.7500,647.4775,2.8093,1.0309,0,,11-13,7-11-13
195,28,406.3821,570.5055,-0.1919,-0.9814,0,,,
195,29,877.9172,629.3469,2.2177,1.4904,0,,,34
195,30,758.4661,43.5482,1.5028,2.1050,0,,31,14-19-20-22-26-31
195,31,726.1258,10.1683,0.4898,0.9381,0,,30,1-14-19-26-30
195,32,455.4734,153.4694,-0.9857,0.1686,0,,8,8-9-15
195,33,554.4030,205.4197,0.2316,0.9728,0,,15,15-17
195,34,817.4347,624.5973,2.0647,1.5375,0,,,29
195,35,881.4648,50.2497,-3.5828,0.5922,0,,25,19-22-25
196,0,743.0159,422.6552,-0.5664,1.3323,0,,,3-18-21
196,1,628.5558,19.9209,1.7989,0.4620,0,,26,6-26-31
196,2,641.2008,325.7527,0.5247,0.8513,0,,,17-23
196,3,799.3429,430.2341,-0.5695,1.3346,0,,,0-18-21
196,4,13.2676,47.1576,-3.8029,1.2402,0,,,
196,5,389.1221,67.5115,-0.9932,-0.1164,0,,9,8-9-16
196,6,572.0586,36.5767,-1.5021,1.3394,0,,,1-26
196,7,116.4768,629.3075,0.4862,-0.8739,0,,,13-27
196,8,422.9724,128.6345,-0.7367,-0.6762,0,,9-32,5-9-32
196,9,397.4040,102.0928,-0.8796,-0.4756,0,,5-8,5-8-32
196,10,805.4940,275.2577,-0.7781,1.2464,0,,,21
196,11,12.2960,645.3935,2.1329,2.0226,0,,13-27,13-27
196,12,13.3331,509.1556,0.8407,0.9333,0,,,24
196,13,35.6316,609.6598,2.3499,0.4424,0,,11-27,7-11-27
196,14,726.5632,91.9760,-1.3897,-1.7654,0,,20,20-22-26-30-31
196,15,516.9980,197.1435,0.6555,0.7552,0,,33,32-33
196,16,314.0786,5.6744,-0.9672,-0.3254,0,,,5
196,17,603.9216,286.4164,0.9079,0.5753,0,,23,2-23-33
196,18,783.7306,381.5545,-0.4555,1.8513,0,,21,0-3-21
196,19,813.1079,25.8349,-1.4196,0.1938,0,,25,22-25-30-31-35
196,20,730.4992,127.1365,-1.6891,-1.3607,0,,14,14-22-30
196,21,772.6867,347.9317,-0.5407,1.7512,0,,18,0-3-10-18
196,22,804.3622,97.2010,-1.6606,-0.5973,0,,,14-19-20-25-30-35
196,23,636.3318,264.9884,0.1982,1.0722,0,,17,2-17
196,24,65.9357,458.4499,0.8440,0.8004,0,,,12
196,25,861.0288,17.6546,-2.9317,0.5979,0,,19-35,19-22-35
196,26,665.2176,50.1856,-0.3778,0.9259,0,,1,1-6-14-30-31
196,27,52.4771,648.4644,2.7271,0.9870,0,,11-13,7-11-13
196,28,406.1902,569.5241,-0.1919,-0.9814,0,,,
196,29,880.1273,630.8397,2.2101,1.4928,0,,,34
196,30,759.8127,45.5023,1.3465,1.9541,0,,31,14-19-20-22-26-31
196,31,726.6227,11.1108,0.4969,0.9424,0,,30,1-14-19-26-30
196,32,454.4820,153.6004,-0.9914,0.1310,0,,8,8-9-15
196,33,554.6322,206.3931,0.2291,0.9734,0,,15,15-17
196,34,819.5067,626.1326,2.0720,1.5353,0,,,29
196,35,877.9416,50.7845,-3.5232,0.5348,0,,25,19-22-25
197,0,742.4517,424.0032,-0.5642,1.3480,0,,,3-18-21
197,1,630.2766,20.4420,1.7207,0.5211,0,,26,6-26-31
197,2,641.7271,326.6029,0.5264,0.8503,0,,,17-23
197,3,798.7758,431.5845,-0.5670,1.3503,0,,,0-18-21
197,4,9.4648,48.3978,-3.8029,1.2402,0,,,
197,5,388.1275,67.4075,-0.9946,-0.1040,0,,9,8-9-16
197,6,570.6651,37.8854,-1.3935,1.3086,0,,,1-26
197,7,117.0722,628.5041,0.5954,-0.8034,0,,,13-27
197,8,422.2193,127.9767,-0.7531,-0.6579,0,,9-32,5-9-32
197,9,396.5218,101.6218,-0.8822,-0.4709,0,,5-8,5-8-32
197,10,804.7278,276.5293,-0.7662,1.2716,0,,,21
197,11,14.4794,647.3351,2.1833,1.9417,0,,13-27,13-27
197,12,14.1739,510.0823,0.8408,0.9267,0,,,24
197,13,37.9538,610.1518,2.3222,0.4920,0,,11-27,7-11-27
197,14,725.2279,90.3509,-1.3354,-1.6251,0,,20,20-22-26-30-31
197,15,517.6449,197.9061,0.6468,0.7626,0,,33,32-33
197,16,313.1101,5.3601,-0.9686,-0.3143,0,,,5
197,17,604.8308,286.9908,0.9092,0.5744,0,,23,2-23-33
197,18,783.2595,383.3554,-0.4711,1.8009,0,,21,0-3-21
197,19,811.7421,26.0455,-1.3658,0.2106,0,,25,22-25-30-31-35
197,20,728.8620,125.8044,-1.6372,-1.3321,0,,14,14-22-26-30
197,21,772.1534,349.7012,-0.5332,1.7695,0,,18,0-3-10-18
197,22,802.7059,96.6364,-1.6563,-0.5646,0,,,14-19-20-25-30-35
197,23,636.5260,266.0635,0.1942,1.0751,0,,17,2-17
197,24,66.7795,459.2566,0.8438,0.8067,0,,,12
197,25,858.1192,18.2453,-2.9095,0.5907,0,,19-35,19-22-35
197,26,664.7994,51.0939,-0.4183,0.9083,0,,1,1-6-14-20-30-31
197,27,55.1280,649.4105,2.6509,0.9460,0,,11-13,7-11-13
197,28,405.9983,568.5427,-0.1919,-0.9814,0,,,
197,29,882.3304,632.3346,2.2032,1.4949,0,,,34
197,30,761.0110,47.3139,1.1984,1.8116,0,,31,14-19-20-22-26-31
197,31,727.1255,12.0587,0.5027,0.9480,0,,30,1-14-19-26-30
197,32,453.4865,153.6951,-0.9955,0.0947,0,,8,8-9-15
197,33,554.8592,207.3670,0.2270,0.9739,0,,15,15-17
197,34,821.5853,627.6659,2.0785,1.5333,0,,,29
197,35,874.4768,51.2656,-3.4648,0.4811,0,,25,19-22-25
198,0,741.8895,425.3658,-0.5622,1.3626,0,,,3-18-21
198,1,631.9222,21.0189,1.6457,0.5769,0,,26,6-26-31
198,2,642.2550,327.4523,0.5278,0.8493,0,,,17-23
198,3,798.2110,432.9495,-0.5648,1.3650,0,,,0-18-21
198,4,5.6619,49.6381,-3.8029,1.2402,0,,,27
198,5,387.1317,67.3157,-0.9958,-0.0918,0,9,9,8-9-16
198,6,569.3720,39.1657,-1.2931,1.2803,0,,,1-26
198,7,117.7622,627.7768,0.6900,-0.7273,0,,,13
198,8,421.4507,127.3370,-0.7686,-0.6397,0,,9-32,5-9-32
198,9,395.6372,101.1556,-0.8846,-0.4663,0,5,5-8,5-8-32
198,10,803.9733,277.8259,-0.7545,1.2965,0,,,21
198,11,16.7083,649.1990,2.2290,1.8639,0,,13,13
198,12,15.0149,511.0030,0.8410,0.9207,0,,,24
198,13,40.2507,610.6911,2.2969,0.5393,0,,11,7-11
198,14,723.9426,88.8585,-1.2852,-1.4924,0,,20,20-22-26-30-31
198,15,518.2833,198.6758,0.6385,0.7697,0,,33,32-33
198,16,312.1401,5.0569,-0.9699,-0.3032,0,,,5
198,17,605.7404,287.5649,0.9096,0.5741,0,,23,2-23-33
198,18,782.7738,385.1092,-0.4858,1.7538,0,,21,0-3-21
198,19,810.4253,26.2709,-1.3168,0.2253,0,,25,22-25-30-31-35
198,20,727.2750,124.5121,-1.5870,-1.2923,0,,14,14-22-26-30
198,21,771.6274,351.4880,-0.5261,1.7868,0,,18,0-3-10-18
198,22,801.0544,96.1027,-1.6515,-0.5337,0,,,14-19-20-25-30-35
198,23,636.7172,267.1409,0.1912,1.0774,0,,17,2-17
198,24,67.6232,460.0691,0.8437,0.8124,0,,,12
198,25,855.2331,18.8289,-2.8862,0.5836,0,,19-35,19-22-30-35
198,26,664.3433,51.9838,-0.4561,0.8899,0,,1,1-6-14-20-30-31
198,27,57.7079,0.0000,2.5799,0.9082,0,,,4
198,28,405.8064,567.5613,-0.1919,-0.9814,0,,,
198,29,884.5274,633.8315,2.1969,1.4968,0,,,34
198,30,762.0553,48.9966,1.0443,1.6827,0,,31,14-19-20-22-25-26-31
198,31,727.5994,12.9781,0.4739,0.9194,0,,30,1-14-19-26-30
198,32,452.4883,153.7547,-0.9982,0.0596,0,,8,8-9-15
198,33,555.0843,208.3413,0.2251,0.9743,0,,15,15-17
198,34,823.6697,629.1973,2.0845,1.5314,0,,,29
198,35,871.0694,51.6965,-3.4074,0.4308,0,,25,19-22-25
199,0,741.3292,426.7421,-0.5603,1.3762,0,,,3-18-21
199,1,633.4951,21.6479,1.5729,0.6290,0,,26,6-26-31
199,2,642.7842,328.3008,0.5292,0.8485,0,,,17-23
199,3,797.6482,434.3283,-0.5628,1.3787,0,,18,0-18-21
199,4,2.1781,50.8617,-3.4837,1.2236,0,,,11-27
199,5,385.9885,66.5941,-1.1432,-0.7215,0,,9,8-9-16
199,6,568.1715,40.4200,-1.2005,1.2543,0,,,1-26
199,7,118.5325,627.1128,0.7703,-0.6640,0,,,13
199,8,420.6717,126.7099,-0.7790,-0.6270,0,,9-32,5-9-32
199,9,394.7542,100.6862,-0.8830,-0.4694,0,,5-8,5-8-32
199,10,803.2302,279.1469,-0.7431,1.3210,0,,,21
199,11,18.9630,0.0000,2.2547,1.7610,0,,27,4-27
199,12,15.8560,511.9183,0.8411,0.9153,0,,,24
199,13,42.4713,611.1702,2.2206,0.4791,0,,,7
199,14,722.7030,87.4912,-1.2396,-1.3673,0,,20,20-22-26-30-31
199,15,518.9137,199.4521,0.6304,0.7763,0,,33,32-33
199,16,311.1616,4.7328,-0.9786,-0.3241,0,,,5
199,17,606.6498,288.1393,0.9093,0.5744,0,,23,2-23-33
199,18,782.2742,386.8191,-0.4996,1.7099,0,,3-21,0-3-21
199,19,809.1526,26.5087,-1.2726,0.2378,0,,25,22-25-30-31-35
199,20,725.7342,123.2576,-1.5408,-1.2545,0,,14,14-22-26-30
199,21,771.1081,353.2914,-0.5192,1.8034,0,,18,0-3-10-18
199,22,799.4080,95.5983,-1.6465,-0.5044,0,,,14-19-20-25-30-35
199,23,636.9063,268.2199,0.1890,1.0790,0,,17,2-17
199,24,68.4668,460.8866,0.8435,0.8176,0,,,12
199,25,852.4108,19.4256,-2.8223,0.5967,0,,19-35,19-22-30-35
199,26,663.8515,52.8545,-0.4918,0.8707,0,,1,1-6-14-20-30-31
199,27,60.0913,0.9374,2.3834,0.9374,0,,11,4-11
199,28,405.6145,566.5799,-0.1919,-0.9814,0,,,
199,29,886.7187,635.3300,2.1913,1.4986,0,,,34
199,30,762.9536,50.5574,0.8983,1.5608,0,,,14-19-20-22-25-26-31
199,31,728.0454,13.8732,0.4460,0.8950,0,,,1-14-19-26-30
199,32,451.4886,153.7804,-0.9997,0.0257,0,,8,8-9-15
199,33,555.3077,209.3160,0.2234,0.9747,0,,15,15-17
199,34,825.7595,630.7271,2.0898,1.5298,0,,,29
199,35,867.7190,52.0806,-3.3504,0.3841,0,,25,19-22-25
200,0,740.7705,428.1310,-0.5587,1.3890,0,,,3-18-21
200,1,634.9975,22.3254,1.5023,0.6775,0,,26,6-26-31
200,2,643.3145,329.1485,0.5304,0.8477,0,,,17-23
200,3,797.0727,435.6746,-0.5755,1.3464,0,,18,0-18-21
200,4,900.0000,52.0916,-3.1936,1.2299,0,,35,19-25-35
200,5,384.8667,65.9174,-1.1218,-0.6767,0,,9,8-9-16
200,6,567.0562,41.6503,-1.1152,1.2303,0,,,1-26
200,7,119.3754,626.5060,0.8428,-0.6068,0,,,13
200,8,419.8829,126.0953,-0.7888,-0.6147,0,,9-32,5-9-32
200,9,393.8727,100.2140,-0.8815,-0.4722,0,,5-8,5-8-32
200,10,802.4983,280.4921,-0.7319,1.3452,0,,,21
200,11,21.2633,1.7208,2.3002,1.7208,0,,27,27
